window1,topic1,topic1_words,window2,successors,successors_words,successors_similarities,coverage_forward,coverage_backward,coverage_sum_forward,coverage_sum_backward,relation
45,25,"['price', 'inflation', 'cost', 'donald', 'egg', 'grocery', 'trump', 'promise', 'low', 'trumpflation']",46,[12],"[['price', 'inflation', 'cost', 'donald', 'trump', 'egg', 'grocery', 'promise', 'low', 'housing']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
45,26,"['hostage', 'hamas', 'release', 'hama', 'terrorist', 'captivity', 'gaza', 'home', 'israeli', 'must']",46,[],[],[],[],[],0.0,0.0,disappeared
45,27,"['valentine', 'veteran', 'card', 'day', 'love', 'happy', 'elementary', 'student', 'appreciation', 'thank']",46,[18],"[['valentine', 'veteran', 'card', 'day', 'love', 'happy', 'student', 'elementary', 'thank', 'deliver']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
45,28,"['water', 'lake', 'land', 'manatee', 'state', 'wilderness', 'mining', 'river', 'local', 'resource']",46,[],[],[],[],[],0.0,0.0,disappeared
45,29,"['chinese', 'china', 'communist', 'party', 'deepseek', 'espionage', 'influence', 'threat', 'hamadeh', 'ban']",46,[],[],[],[],[],0.0,0.0,disappeared
45,30,"['victim', 'woman', 'mace', 'rape', 'nancy', 'speech', 'predator', 'text', 'truth', 'man']",46,[],[],[],[],[],0.0,0.0,disappeared
45,31,"['veteran', 'va', 'housing', 'disabled', 'care', 'vet', 'act', 'congressman', 'access', 'bill']",46,[],[],[],[],[],0.0,0.0,disappeared
45,32,"['budget', 'resolution', 'agenda', 'deliver', 'president', 'reconciliation', 'spending', 'process', 'rein', 'trump']",46,[],[],[],[],[],0.0,0.0,disappeared
45,33,"['marc', 'fogel', 'home', 'russia', 'welcome', 'detain', 'release', 'wrongfully', 'finally', 'year']",46,[33],"[['marc', 'fogel', 'home', 'russia', 'welcome', 'detain', 'release', 'wrongfully', 'finally', 'year']]",[1.0],[1.0],[1.0],1.0,1.0,continued
45,34,"['firefighter', 'fire', 'chief', 'safe', 'community', 'association', 'keep', 'responder', 'discuss', 'support']",46,[26],"[['firefighter', 'fire', 'chief', 'safe', 'responder', 'community', 'keep', 'association', 'support', 'meet']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
45,35,"['gun', 'stoneman', 'douglas', 'marjory', 'parkland', 'violence', 'school', 'seven', 'shooting', 'high']",46,[23],"[['gun', 'douglas', 'stoneman', 'marjory', 'school', 'violence', 'parkland', 'shooting', 'seven', 'high']]",[1.0],[1.0],[1.0],1.0,1.0,continued
45,36,"['management', 'emergency', 'agency', 'hotel', 'luxury', 'federal', 'illegal', 'nyc', 'disaster', 'alien']",46,[],[],[],[],[],0.0,0.0,disappeared
45,37,"['fentanyl', 'drug', 'halt', 'xylazine', 'enforcement', 'deadly', 'law', 'opioid', 'crisis', 'trafficker']",46,[],[],[],[],[],0.0,0.0,disappeared
46,0,"['musk', 'elon', 'doge', 'waste', 'government', 'taxpayer', 'fraud', 'abuse', 'datum', 'access']",47,[],[],[],[],[],0.0,0.0,disappeared
46,1,"['hall', 'town', 'join', 'tune', 'pm', 'telephone', 'question', 'hear', 'live', 'host']",47,[],[],[],[],[],0.0,0.0,disappeared
46,2,"['cut', 'republicans', 'budget', 'medicaid', 'tax', 'republican', 'care', 'billionaire', 'trillion', 'pay']",47,[],[],[],[],[],0.0,0.0,disappeared
46,3,"['border', 'agent', 'officer', 'illegal', 'law', 'gonzalez', 'raul', 'enforcement', 'criminal', 'safety']",47,[],[],[],[],[],0.0,0.0,disappeared
46,4,"['rfk', 'jr', 'health', 'healthy', 'robertkennedyjr', 'secretary', 'john', 'america', 'kennedy', 'confirm']",47,[],[],[],[],[],0.0,0.0,disappeared
46,5,"['president', 'day', 'nation', 'happy', 'honor', 'today', 'presidentsday', 'lincoln', 'washington', 'great']",47,[2],"[['president', 'day', 'nation', 'honor', 'happy', 'today', 'washington', 'great', 'america', 'presidentsday']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
46,6,"['vladimir', 'ukraine', 'putin', 'russia', 'war', 'nato', 'peace', 'sanction', 'russian', 'ally']",47,[],[],[],[],[],0.0,0.0,disappeared
46,7,"['worker', 'federal', 'veteran', 'employee', 'donald', 'trump', 'labor', 'fire', 'servant', 'va']",47,[],[],[],[],[],0.0,0.0,disappeared
46,8,"['tariff', 'trade', 'china', 'chinese', 'american', 'communist', 'reciprocal', 'canada', 'trump', 'donald']",47,[],[],[],[],[],0.0,0.0,disappeared
46,9,"['farmer', 'agriculture', 'farm', 'brookelrollin', 'secretary', 'rollin', 'rancher', 'producer', 'congratulation', 'usda']",47,[],[],[],[],[],0.0,0.0,disappeared
46,10,"['judge', 'court', 'donald', 'trump', 'constitution', 'constitutional', 'law', 'activist', 'judicial', 'order']",47,[],[],[],[],[],0.0,0.0,disappeared
46,11,"['research', 'institutes', 'of', 'health', 'national', 'cancer', 'cut', 'funding', 'alzheimer', 'medical']",47,[],[],[],[],[],0.0,0.0,disappeared
46,12,"['price', 'inflation', 'cost', 'donald', 'trump', 'egg', 'grocery', 'promise', 'low', 'housing']",47,[],[],[],[],[],0.0,0.0,disappeared
46,13,"['intelligence', 'tulsi', 'gabbard', 'director', 'tulsigabbard', 'national', 'confirm', 'congratulation', 'confirmation', 'senate']",47,[],[],[],[],[],0.0,0.0,disappeared
46,14,"['black', 'history', 'blackhistorymonth', 'naacp', 'civil', 'right', 'month', 'reparation', 'equality', 'legacy']",47,[],[],[],[],[],0.0,0.0,disappeared
46,15,"['valentine', 'happy', 'day', 'love', 'wife', 'forever', 'wish', 'beautiful', 'life', 'bride']",47,[],[],[],[],[],0.0,0.0,disappeared
46,16,"['hostage', 'hamas', 'sagui', 'gaza', 'home', 'release', 'israel', 'israeli', 'terrorist', 'captivity']",47,[],[],[],[],[],0.0,0.0,disappeared
46,17,"['energy', 'dominance', 'american', 'unleash', 'production', 'fuel', 'fossil', 'oil', 'clean', 'council']",47,[],[],[],[],[],0.0,0.0,disappeared
46,18,"['valentine', 'veteran', 'card', 'day', 'love', 'happy', 'student', 'elementary', 'thank', 'deliver']",47,[],[],[],[],[],0.0,0.0,disappeared
46,19,"['cfpb', 'consumer', 'financial', 'bank', 'protection', 'bureau', 'fee', 'predatory', 'protect', 'musk']",47,[],[],[],[],[],0.0,0.0,disappeared
46,20,"['thank', 'bless', 'scattygenoffice', 'god', 'nancymace', 'prayer', 'woman', 'lie', 'psalm', 'agalanwilson']",47,[],[],[],[],[],0.0,0.0,disappeared
46,21,"['college', 'student', 'education', 'community', 'workforce', 'meet', 'high', 'opportunity', 'career', 'discuss']",47,[],[],[],[],[],0.0,0.0,disappeared
46,22,"['usaid', 'foreign', 'aid', 'security', 'assistance', 'global', 'world', 'terrorist', 'national', 'taxpayer']",47,[],[],[],[],[],0.0,0.0,disappeared
46,23,"['gun', 'douglas', 'stoneman', 'marjory', 'school', 'violence', 'parkland', 'shooting', 'seven', 'high']",47,[],[],[],[],[],0.0,0.0,disappeared
46,24,"['rural', 'care', 'healthcare', 'health', 'physician', 'patient', 'access', 'doctor', 'community', 'medicare']",47,[],[],[],[],[],0.0,0.0,disappeared
46,25,"['weather', 'stay', 'flooding', 'noaa', 'safe', 'local', 'please', 'storm', 'rain', 'temperature']",47,[],[],[],[],[],0.0,0.0,disappeared
46,26,"['firefighter', 'fire', 'chief', 'safe', 'responder', 'community', 'keep', 'association', 'support', 'meet']",47,[],[],[],[],[],0.0,0.0,disappeared
46,27,"['water', 'lake', 'land', 'river', 'manatee', 'conservation', 'wilderness', 'protect', 'local', 'bipartisan']",47,[],[],[],[],[],0.0,0.0,disappeared
46,28,"['education', 'school', 'student', 'department', 'teacher', 'child', 'public', 'kid', 'dept', 'parent']",47,[],[],[],[],[],0.0,0.0,disappeared
46,29,"['rule', 'regulation', 'midnight', 'joe', 'biden', 'relief', 'congress', 'act', 'minute', 'last']",47,[],[],[],[],[],0.0,0.0,disappeared
46,30,"['veteran', 'va', 'care', 'housing', 'disabled', 'access', 'hamadeh', 'act', 'legislation', 'congressman']",47,[],[],[],[],[],0.0,0.0,disappeared
46,31,"['victim', 'woman', 'rape', 'mace', 'nancy', 'speech', 'sex', 'wilson', 'text', 'predator']",47,[],[],[],[],[],0.0,0.0,disappeared
46,32,"['bowl', 'super', 'winner', 'eagle', 'win', 'daytona', 'coach', 'championship', 'school', 'flyeaglesfly']",47,[],[],[],[],[],0.0,0.0,disappeared
46,33,"['marc', 'fogel', 'home', 'russia', 'welcome', 'detain', 'release', 'wrongfully', 'finally', 'year']",47,[],[],[],[],[],0.0,0.0,disappeared
46,34,"['air', 'cadet', 'service', 'meet', 'civil', 'patrol', 'great', 'force', 'chuck', 'honor']",47,[],[],[],[],[],0.0,0.0,disappeared
46,35,"['happy', 'day', 'president', 'presidentsday', 'potus', 'everyone', 'reminder', 'wish', 'great', 'elect']",47,[],[],[],[],[],0.0,0.0,disappeared
46,36,"['budget', 'resolution', 'agenda', 'deliver', 'process', 'spending', 'committee', 'president', 'house', 'housebudgetgop']",47,[],[],[],[],[],0.0,0.0,disappeared
46,37,"['kash', 'patel', 'bureau', 'investigation', 'of', 'federal', 'confirm', 'senate', 'director', 'vote']",47,[4],"[['bureau', 'kash', 'investigation', 'patel', 'of', 'federal', 'director', 'confirm', 'vote', 'confirmation']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
47,0,"['donald', 'trump', 'work', 'cut', 'community', 'make', 'federal', 'american', 'family', 'musk']",48,[],[],[],[],[],0.0,0.0,disappeared
47,1,"['vladimir', 'ukraine', 'putin', 'russia', 'war', 'donald', 'trump', 'volodymyr', 'europe', 'ally']",48,[],[],[],[],[],0.0,0.0,disappeared
47,2,"['president', 'day', 'nation', 'honor', 'happy', 'today', 'washington', 'great', 'america', 'presidentsday']",48,[4],"[['president', 'day', 'nation', 'happy', 'today', 'honor', 'washington', 'great', 'america', 'presidentsday']]",[1.0],[1.0],[1.0],1.0,1.0,continued
47,3,"['hamas', 'hostage', 'israel', 'home', 'bibas', 'terrorist', 'day', 'murder', 'kfir', 'shiri']",48,[],[],[],[],[],0.0,0.0,disappeared
47,4,"['bureau', 'kash', 'investigation', 'patel', 'of', 'federal', 'director', 'confirm', 'vote', 'confirmation']",48,[2],"[['bureau', 'investigation', 'kash', 'patel', 'of', 'federal', 'director', 'confirm', 'confirmation', 'vote']]",[1.0],[1.0],[1.0],1.0,1.0,continued
47,5,"['happy', 'president', 'day', 'presidentsday', 'potus', 'white', 'everyone', 'donald', 'elect', 'reminder']",48,[5],"[['happy', 'day', 'president', 'presidentsday', 'potus', 'white', 'everyone', 'donald', 'wish', 'elect']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
47,6,"['secretary', 'commerce', 'lutnick', 'howard', 'howardlutnick', 'confirm', 'congratulation', 'marc', 'donald', 'vote']",48,[],[],[],[],[],0.0,0.0,disappeared
48,0,"['donald', 'trump', 'cut', 'work', 'make', 'community', 'people', 'federal', 'american', 'president']",49,[],[],[],[],[],0.0,0.0,disappeared
48,1,"['vladimir', 'ukraine', 'putin', 'russia', 'war', 'donald', 'trump', 'volodymyr', 'zelensky', 'dictator']",49,[],[],[],[],[],0.0,0.0,disappeared
48,2,"['bureau', 'investigation', 'kash', 'patel', 'of', 'federal', 'director', 'confirm', 'confirmation', 'vote']",49,[5],"[['bureau', 'investigation', 'kash', 'patel', 'of', 'federal', 'director', 'confirm', 'congratulation', 'confirmation']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
48,3,"['hamas', 'israel', 'hostage', 'bibas', 'murder', 'terrorist', 'shiri', 'kfir', 'ariel', 'must']",49,[10],"[['hamas', 'bibas', 'israel', 'shiri', 'hostage', 'kfir', 'ariel', 'murder', 'terrorist', 'evil']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
48,4,"['president', 'day', 'nation', 'happy', 'today', 'honor', 'washington', 'great', 'america', 'presidentsday']",49,[],[],[],[],[],0.0,0.0,disappeared
48,5,"['happy', 'day', 'president', 'presidentsday', 'potus', 'white', 'everyone', 'donald', 'wish', 'elect']",49,[],[],[],[],[],0.0,0.0,disappeared
49,0,"['medicaid', 'cut', 'republicans', 'budget', 'republican', 'billionaire', 'tax', 'vote', 'care', 'health']",50,[0],"[['medicaid', 'cut', 'republicans', 'budget', 'republican', 'billionaire', 'tax', 'vote', 'care', 'house']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
49,1,"['vladimir', 'ukraine', 'russia', 'putin', 'war', 'invasion', 'ukrainian', 'volodymyr', 'ally', 'stand']",50,[],[],[],[],[],0.0,0.0,disappeared
49,2,"['musk', 'elon', 'veteran', 'worker', 'federal', 'donald', 'trump', 'employee', 'fire', 'government']",50,[],[],[],[],[],0.0,0.0,disappeared
49,3,"['hall', 'town', 'pm', 'join', 'telephone', 'live', 'hear', 'tune', 'rsvp', 'host']",50,[],[],[],[],[],0.0,0.0,disappeared
49,4,"['budget', 'resolution', 'agenda', 'deliver', 'president', 'border', 'spending', 'first', 'america', 'american']",50,[],[],[],[],[],0.0,0.0,disappeared
49,5,"['bureau', 'investigation', 'kash', 'patel', 'of', 'federal', 'director', 'confirm', 'congratulation', 'confirmation']",50,[],[],[],[],[],0.0,0.0,disappeared
49,6,"['border', 'illegal', 'alien', 'criminal', 'cartel', 'immigration', 'crossing', 'trump', 'donald', 'joe']",50,[],[],[],[],[],0.0,0.0,disappeared
49,7,"['energy', 'joe', 'biden', 'gas', 'american', 'cost', 'natural', 'regulation', 'rule', 'oil']",50,[],[],[],[],[],0.0,0.0,disappeared
49,8,"['doge', 'waste', 'fraud', 'government', 'abuse', 'taxpayer', 'dollar', 'spending', 'federal', 'information']",50,[16],"[['doge', 'waste', 'fraud', 'government', 'dollar', 'abuse', 'taxpayer', 'spending', 'federal', 'wasteful']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
49,9,"['veteran', 'service', 'honor', 'member', 'guard', 'veterans', 'legion', 'support', 'thank', 'va']",50,[],[],[],[],[],0.0,0.0,disappeared
49,10,"['hamas', 'bibas', 'israel', 'shiri', 'hostage', 'kfir', 'ariel', 'murder', 'terrorist', 'evil']",50,[],[],[],[],[],0.0,0.0,disappeared
49,11,"['health', 'institutes', 'research', 'national', 'of', 'care', 'cancer', 'funding', 'cut', 'medical']",50,[],[],[],[],[],0.0,0.0,disappeared
49,12,"['student', 'school', 'education', 'teacher', 'college', 'program', 'high', 'great', 'public', 'visit']",50,[],[],[],[],[],0.0,0.0,disappeared
49,13,"['military', 'brown', 'secretary', 'general', 'driscoll', 'army', 'fire', 'dan', 'joint', 'chief']",50,[],[],[],[],[],0.0,0.0,disappeared
49,14,"['disaster', 'park', 'fire', 'wildfire', 'forest', 'emergency', 'water', 'management', 'federal', 'service']",50,[],[],[],[],[],0.0,0.0,disappeared
49,15,"['gunthereagleman', 'go', 'thank', 'good', 'win', 'nut', 'shawnryan', 'absolutely', 'get', 'shameful']",50,[],[],[],[],[],0.0,0.0,disappeared
49,16,"['china', 'chinese', 'communist', 'party', 'national', 'security', 'american', 'america', 'trade', 'taiwan']",50,[],[],[],[],[],0.0,0.0,disappeared
49,17,"['judge', 'court', 'atf', 'president', 'impeachment', 'donald', 'trump', 'law', 'constitution', 'order']",50,[],[],[],[],[],0.0,0.0,disappeared
49,18,"['black', 'history', 'blackhistorymonth', 'month', 'honor', 'celebration', 'african', 'essay', 'celebrate', 'blackhistory']",50,[],[],[],[],[],0.0,0.0,disappeared
49,19,"['farmer', 'farm', 'corn', 'ethanol', 'food', 'agricultural', 'price', 'agriculture', 'ag', 'crop']",50,[20],"[['farmer', 'farm', 'agriculture', 'food', 'agricultural', 'corn', 'ag', 'ethanol', 'potato', 'crop']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
49,20,"['apple', 'trade', 'investment', 'greer', 'jamieson', 'job', 'innovation', 'manufacture', 'billion', 'america']",50,[],[],[],[],[],0.0,0.0,disappeared
49,21,"['mayor', 'community', 'city', 'local', 'together', 'week', 'work', 'meet', 'doug', 'leader']",50,[],[],[],[],[],0.0,0.0,disappeared
49,22,"['israel', 'aipac', 'antisemitism', 'jewish', 'ally', 'meet', 'great', 'support', 'relationship', 'syria']",50,[],[],[],[],[],0.0,0.0,disappeared
49,23,"['america', 'month', 'president', 'trump', 'donald', 'first', 'joe', 'biden', 'realdonaldtrump', 'golden']",50,[],[],[],[],[],0.0,0.0,disappeared
49,24,"['faa', 'safety', 'air', 'aviation', 'crash', 'traffic', 'safe', 'sky', 'plane', 'near']",50,[],[],[],[],[],0.0,0.0,disappeared
50,0,"['medicaid', 'cut', 'republicans', 'budget', 'republican', 'billionaire', 'tax', 'vote', 'care', 'house']",51,[1],"[['medicaid', 'cut', 'republicans', 'budget', 'republican', 'vote', 'tax', 'billionaire', 'care', 'house']]",[1.0],[1.0],[1.0],1.0,1.0,continued
50,1,"['vladimir', 'ukraine', 'putin', 'volodymyr', 'russia', 'zelensky', 'war', 'ally', 'president', 'donald']",51,[0],"[['vladimir', 'ukraine', 'volodymyr', 'putin', 'zelensky', 'russia', 'president', 'ally', 'donald', 'trump']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
50,2,"['energy', 'joe', 'biden', 'gas', 'natural', 'american', 'heater', 'cost', 'water', 'regulation']",51,[2],"[['energy', 'biden', 'joe', 'gas', 'natural', 'american', 'heater', 'cost', 'water', 'rule']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
50,3,"['border', 'illegal', 'alien', 'fentanyl', 'immigration', 'law', 'criminal', 'ice', 'cartel', 'immigrant']",51,[],[],[],[],[],0.0,0.0,disappeared
50,4,"['student', 'school', 'education', 'birthday', 'happy', 'great', 'teacher', 'state', 'high', 'university']",51,[],[],[],[],[],0.0,0.0,disappeared
50,5,"['resolution', 'budget', 'agenda', 'deliver', 'border', 'spending', 'first', 'house', 'secure', 'president']",51,[],[],[],[],[],0.0,0.0,disappeared
50,6,"['musk', 'elon', 'federal', 'email', 'worker', 'government', 'donald', 'trump', 'employee', 'servant']",51,[],[],[],[],[],0.0,0.0,disappeared
50,7,"['veteran', 'service', 'honor', 'legion', 'va', 'family', 'veterans', 'meet', 'member', 'hamadeh']",51,[],[],[],[],[],0.0,0.0,disappeared
50,8,"['hall', 'town', 'telephone', 'pm', 'join', 'question', 'rsvp', 'live', 'newsletter', 'hear']",51,[],[],[],[],[],0.0,0.0,disappeared
50,9,"['israel', 'hamas', 'iran', 'aipac', 'hostage', 'iraq', 'antisemitism', 'terrorist', 'jewish', 'terrorism']",51,[],[],[],[],[],0.0,0.0,disappeared
50,10,"['wildfire', 'water', 'fire', 'forest', 'noaa', 'park', 'disaster', 'weather', 'service', 'river']",51,[],[],[],[],[],0.0,0.0,disappeared
50,11,"['black', 'history', 'month', 'blackhistorymonth', 'honor', 'african', 'celebrate', 'legacy', 'celebration', 'contribution']",51,[16],"[['black', 'history', 'blackhistorymonth', 'month', 'african', 'honor', 'legacy', 'celebrate', 'civil', 'contribution']]",[0.818],[1.0],[1.0],1.0,1.0,unclear
50,12,"['president', 'america', 'maduro', 'thank', 'first', 'venezuela', 'trump', 'strength', 'leadership', 'donald']",51,[],[],[],[],[],0.0,0.0,disappeared
50,13,"['judge', 'court', 'investigation', 'bureau', 'donald', 'of', 'trump', 'impeach', 'federal', 'impeachment']",51,[],[],[],[],[],0.0,0.0,disappeared
50,14,"['military', 'secretary', 'driscoll', 'defense', 'army', 'dan', 'national', 'readiness', 'base', 'pentagon']",51,[],[],[],[],[],0.0,0.0,disappeared
50,15,"['ramadan', 'mubarak', 'wish', 'month', 'holy', 'reflection', 'observe', 'muslim', 'around', 'prayer']",51,[12],"[['ramadan', 'mubarak', 'wish', 'holy', 'month', 'reflection', 'observe', 'muslim', 'around', 'prayer']]",[1.0],[1.0],[1.0],1.0,1.0,continued
50,16,"['doge', 'waste', 'fraud', 'government', 'dollar', 'abuse', 'taxpayer', 'spending', 'federal', 'wasteful']",51,[],[],[],[],[],0.0,0.0,disappeared
50,17,"['tune', 'et', 'come', 'live', 'watch', 'si', 'youtu', 'news', 'ct', 'foxbusiness']",51,[],[],[],[],[],0.0,0.0,disappeared
50,18,"['price', 'flu', 'tariff', 'egg', 'bird', 'donald', 'trump', 'cost', 'outbreak', 'usda']",51,[],[],[],[],[],0.0,0.0,disappeared
50,19,"['veteran', 'va', 'fire', 'employee', 'musk', 'donald', 'trump', 'veterans', 'elon', 'serve']",51,[],[],[],[],[],0.0,0.0,disappeared
50,20,"['farmer', 'farm', 'agriculture', 'food', 'agricultural', 'corn', 'ag', 'ethanol', 'potato', 'crop']",51,[],[],[],[],[],0.0,0.0,disappeared
50,21,"['care', 'health', 'cancer', 'access', 'survivor', 'patient', 'rural', 'responder', 'funding', 'act']",51,[],[],[],[],[],0.0,0.0,disappeared
50,22,"['woman', 'history', 'month', 'womenshistorymonth', 'girl', 'sport', 'honor', 'celebrate', 'contribution', 'inspire']",51,[],[],[],[],[],0.0,0.0,disappeared
50,23,"['social', 'security', 'benefit', 'earn', 'senior', 'cut', 'half', 'office', 'musk', 'donald']",51,[],[],[],[],[],0.0,0.0,disappeared
50,24,"['communist', 'chinese', 'china', 'party', 'american', 'taiwan', 'bill', 'farmland', 'adversary', 'act']",51,[],[],[],[],[],0.0,0.0,disappeared
50,25,"['great', 'business', 'mayor', 'local', 'community', 'small', 'meeting', 'thank', 'meet', 'work']",51,[],[],[],[],[],0.0,0.0,disappeared
50,26,"['cfpb', 'consumer', 'financial', 'bank', 'protection', 'bureau', 'dismantle', 'donald', 'agency', 'trump']",51,[],[],[],[],[],0.0,0.0,disappeared
